timestamp,open,high,low,close,volume
1704067200000,0.6153,0.61711,0.61476,0.61617,718122.0225
1704070800000,0.61607,0.61887,0.61519,0.61857,639963.6418
1704074400000,0.61843,0.61858,0.61506,0.61538,353429.9283
1704078000000,0.61543,0.61567,0.61127,0.61282,507592.1855
1704081600000,0.61276,0.6134,0.60912,0.61179,596354.7459
1704085200000,0.61178,0.61237,0.60853,0.60872,249197.4172
1704088800000,0.60873,0.61293,0.60859,0.61281,438565.4615
1704092400000,0.61266,0.61505,0.61266,0.61501,179464.8327
1704096000000,0.61495,0.61619,0.61425,0.61612,229648.5449
1704099600000,0.6161,0.61764,0.61535,0.61755,263159.9656
1704103200000,0.61752,0.61879,0.61727,0.61878,256394.3659
1704106800000,0.61877,0.62062,0.61779,0.62056,345327.773
1704110400000,0.62061,0.62122,0.61924,0.61967,661315.8078
1704114000000,0.61973,0.62157,0.61906,0.62097,764858.3161
1704117600000,0.62096,0.621,0.61837,0.61913,481547.5164
1704121200000,0.61918,0.62169,0.61888,0.62138,438437.3395
1704124800000,0.62131,0.622,0.61968,0.62084,402674.8584
1704128400000,0.62094,0.62368,0.62062,0.62332,651615.08457162
1704132000000,0.62332,0.62547,0.6231,0.62368,826374.417
1704135600000,0.62371,0.6259,0.62366,0.6259,581444.8943
1704139200000,0.62592,0.62876,0.62548,0.62773,1056441.3043
1704142800000,0.62769,0.62828,0.62654,0.62814,458826.2275
1704146400000,0.62821,0.62849,0.62597,0.62669,663837.4132
1704150000000,0.62692,0.63077,0.62684,0.62943,997162.3565
1704153600000,0.62944,0.63255,0.6289,0.63143,1668578.0561
1704157200000,0.6317,0.63443,0.63104,0.63229,1461933.2095
1704160800000,0.63231,0.63528,0.63173,0.634,499638.1317245
1704164400000,0.634,0.63472,0.63177,0.6339,732729.733
1704168000000,0.6339,0.63431,0.63273,0.63361,640692.0012
1704171600000,0.63342,0.63425,0.62874,0.62998,1553387.6478
1704175200000,0.62991,0.63029,0.62774,0.62815,1510176.7914
1704178800000,0.62815,0.63227,0.62815,0.63071,2542282.6719
1704182400000,0.63076,0.63361,0.62925,0.63297,1500288.1487
1704186000000,0.63297,0.64023,0.63142,0.63771,1747075.9127
1704189600000,0.63787,0.63794,0.63413,0.63667,1363757.0889
1704193200000,0.63665,0.63675,0.6302,0.63211,1083970.5226
1704196800000,0.63222,0.63385,0.628,0.62978,908537.6341
1704200400000,0.62974,0.63291,0.62886,0.63161,802605.6276729
1704204000000,0.63167,0.63229,0.623,0.62544,2312816.24525917
1704207600000,0.62543,0.62798,0.62214,0.6256,1814169.1357
1704211200000,0.62562,0.62702,0.62251,0.627,1779650.407
1704214800000,0.627,0.62704,0.62172,0.62285,1626311.7374
1704218400000,0.62285,0.6264,0.62265,0.62562,717824.0292
1704222000000,0.62559,0.63,0.625,0.62753,1686264.6222
1704225600000,0.62752,0.62891,0.6254,0.62581,1035966.4681
1704229200000,0.62581,0.62788,0.62372,0.62729,713558.5353
1704232800000,0.62728,0.62836,0.62484,0.62728,460771.80256755
1704236400000,0.62725,0.62798,0.62391,0.6243,1653620.3552
1704240000000,0.62428,0.62703,0.62252,0.62643,1385589.9675
1704243600000,0.62655,0.62787,0.62643,0.62743,414122.939
1704247200000,0.62762,0.62775,0.62617,0.6262,286519.081
1704250800000,0.6262,0.62663,0.62533,0.62612,283596.8723
1704254400000,0.6262,0.6392,0.6261,0.63339,2423814.3536
1704258000000,0.63349,0.6394,0.63215,0.63579,1594944.6457
1704261600000,0.63571,0.63814,0.63134,0.63446,3196473.7483
1704265200000,0.63442,0.63596,0.63093,0.63189,712446.5096
1704268800000,0.6319,0.63315,0.62985,0.63093,835565.9368
1704272400000,0.63093,0.635,0.63077,0.635,1617274.8506
1704276000000,0.635,0.63588,0.63252,0.63284,1066329.9557
1704279600000,0.63283,0.63286,0.61201,0.61862,5972674.6039
1704283200000,0.61862,0.61862,0.4633,0.56209,49468250.2607
1704286800000,0.56204,0.5693,0.545,0.56814,12712799.9024
1704290400000,0.56814,0.56983,0.55674,0.56167,7106114.7522
1704294000000,0.56168,0.57736,0.5615,0.57685,5269699.6636
1704297600000,0.57689,0.57982,0.57145,0.57517,4938246.0207
1704301200000,0.57515,0.57642,0.57075,0.57506,2714021.4106
1704304800000,0.57504,0.57789,0.56643,0.57074,3426164.078
1704308400000,0.57068,0.5795,0.56954,0.57369,3142184.3887
1704312000000,0.5737,0.58936,0.57337,0.58787,3227180.8541
1704315600000,0.5883,0.5899,0.58389,0.58982,1469893.0556
1704319200000,0.58986,0.58986,0.5793,0.58318,1999444.3341
1704322800000,0.5831,0.58324,0.57924,0.58225,1142658.2486
1704326400000,0.58227,0.58339,0.57955,0.58048,1076741.1213
1704330000000,0.58036,0.58118,0.56951,0.57322,2578822.2927
1704333600000,0.57317,0.58289,0.5731,0.58233,1124280.3821
1704337200000,0.58249,0.58307,0.57948,0.58145,1048660.2872
1704340800000,0.58146,0.58351,0.58013,0.5832,858162.21222025
1704344400000,0.5832,0.58448,0.58028,0.58134,634588.1119
1704348000000,0.58137,0.58261,0.57885,0.5799,1151290.225
1704351600000,0.57989,0.58154,0.57419,0.57419,2022517.3787
1704355200000,0.57426,0.57696,0.57262,0.57365,1464499.9132
