timestamp,open,high,low,close,volume
1784259900000,6.5275,6.5287,6.5224,6.5232,337.71
1784260800000,6.522,6.522,6.5,6.5033,947.91
1784261700000,6.5056,6.5112,6.4809,6.5003,864.28
1784262600000,6.5017,6.5131,6.495,6.5131,3612.42
1784263500000,6.5113,6.527,6.5112,6.5187,353.19
1784264400000,6.5116,6.5175,6.5006,6.5175,2186.82
1784265300000,6.5182,6.5182,6.4841,6.4841,695.45
1784266200000,6.4864,6.496,6.475,6.4871,884.43
1784267100000,6.478,6.478,6.4405,6.4509,3549.63
1784268000000,6.4468,6.4824,6.4428,6.4704,2421.01
1784268900000,6.4676,6.4946,6.4652,6.4926,781.01
1784269800000,6.4886,6.4999,6.4851,6.4962,1271.2
1784270700000,6.4962,6.4965,6.4846,6.4965,3230.6
1784271600000,6.4966,6.4966,6.4805,6.4805,701.18
1784272500000,6.4844,6.4844,6.4657,6.4797,225.51
1784273400000,6.4811,6.4845,6.4641,6.4815,689.17
1784274300000,6.4745,6.4805,6.4692,6.4737,645.22
1784275200000,6.469,6.4776,6.4687,6.4761,1459.57
1784276100000,6.4757,6.4757,6.4477,6.4588,401.75
1784277000000,6.4555,6.4561,6.4208,6.4433,1507.99
1784277900000,6.4482,6.4766,6.4416,6.4676,13296.61
1784278800000,6.4656,6.4864,6.4653,6.4864,1101.46
1784279700000,6.4832,6.4874,6.4727,6.4835,572.55
1784280600000,6.4825,6.4946,6.4746,6.4931,411.15
1784281500000,6.4919,6.5014,6.4889,6.4978,5636.28
1784282400000,6.4971,6.5057,6.4894,6.4997,1723.7
1784283300000,6.501,6.5016,6.4878,6.4944,376.46
1784284200000,6.4919,6.5004,6.4919,6.4981,562.84
1784285100000,6.4954,6.5025,6.4897,6.4909,842.13
1784286000000,6.49,6.4937,6.4824,6.4845,2043.66
1784286900000,6.4863,6.4898,6.4817,6.4854,507.09
1784287800000,6.4857,6.4985,6.4823,6.4924,843.1
1784288700000,6.4925,6.4965,6.4825,6.4853,658.11
1784289600000,6.4855,6.4895,6.4811,6.488,1283.21
1784290500000,6.4855,6.4877,6.4759,6.483,1016.18
1784291400000,6.482,6.4822,6.4634,6.47,717.05
1784292300000,6.4672,6.469,6.4494,6.4494,618.49
1784293200000,6.4514,6.4514,6.3834,6.4005,40382.27
1784294100000,6.4006,6.4231,6.3949,6.4147,21969.74
1784295000000,6.4208,6.4299,6.3767,6.3835,6544.42
1784295900000,6.3852,6.4684,6.3705,6.4645,41435.72
1784296800000,6.4692,6.5107,6.4668,6.4998,15516.32
1784297700000,6.5014,6.5078,6.4763,6.4763,31151.91
1784298600000,6.4757,6.4913,6.463,6.4768,1902.22
1784299500000,6.4737,6.4737,6.4575,6.4577,527.88
1784300400000,6.4574,6.4574,6.4127,6.4127,2806.15
1784301300000,6.4145,6.4478,6.4073,6.4478,1440.65
1784302200000,6.4525,6.4696,6.4345,6.4597,3462.18
